,ensemble_size,random,covariance,bandwidth,sampling,RMSE
1088,9,0,4.0,0.6666666666666666,normalizing_flow,0.8646763946685334
1089,9,1,4.0,0.6666666666666666,normalizing_flow,0.8794895856470192
1090,9,2,4.0,0.6666666666666666,normalizing_flow,0.8256431655330498
1091,9,3,4.0,0.6666666666666666,normalizing_flow,0.8722569733974218
1092,9,4,4.0,0.6666666666666666,normalizing_flow,0.8883158458590077
1093,9,5,4.0,0.6666666666666666,normalizing_flow,0.9050501259539928
1094,9,6,4.0,0.6666666666666666,normalizing_flow,0.8824495946503969
1095,9,7,4.0,0.6666666666666666,normalizing_flow,0.8479828636395662
1096,9,8,4.0,0.6666666666666666,normalizing_flow,0.8367148560135107
1097,9,9,4.0,0.6666666666666666,normalizing_flow,0.9003391952527071
1098,9,10,4.0,0.6666666666666666,normalizing_flow,0.8993751515365804
1099,9,11,4.0,0.6666666666666666,normalizing_flow,0.85883721034164
1100,9,12,4.0,0.6666666666666666,normalizing_flow,0.875674187655137
1101,9,13,4.0,0.6666666666666666,normalizing_flow,0.8455746992117625
1102,9,14,4.0,0.6666666666666666,normalizing_flow,0.869191130177644
1103,9,15,4.0,0.6666666666666666,normalizing_flow,0.8569617520918582
1104,9,16,4.0,0.6666666666666666,normalizing_flow,0.8238695646104529
1105,9,17,4.0,0.6666666666666666,normalizing_flow,0.8759179507525081
1106,9,18,4.0,0.6666666666666666,normalizing_flow,0.8796103071398859
1107,9,19,4.0,0.6666666666666666,normalizing_flow,0.8740575534197389
1108,9,20,4.0,0.6666666666666666,normalizing_flow,0.8318569664682421
1109,9,21,4.0,0.6666666666666666,normalizing_flow,0.8926258871295065
1110,9,22,4.0,0.6666666666666666,normalizing_flow,0.8512290032802559
1111,9,23,4.0,0.6666666666666666,normalizing_flow,0.8516587318341509
1112,9,24,4.0,0.6666666666666666,normalizing_flow,0.9020590073179496
1113,9,25,4.0,0.6666666666666666,normalizing_flow,0.8659842422941773
1114,9,26,4.0,0.6666666666666666,normalizing_flow,0.8710124349792621
1115,9,27,4.0,0.6666666666666666,normalizing_flow,0.886882634524121
1116,9,28,4.0,0.6666666666666666,normalizing_flow,0.863500423665663
1117,9,29,4.0,0.6666666666666666,normalizing_flow,0.8641126676510631
1118,9,30,4.0,0.6666666666666666,normalizing_flow,0.8902865342916454
1119,9,31,4.0,0.6666666666666666,normalizing_flow,0.8756681399033523
1120,9,0,4.0,1.0,normalizing_flow,0.8841822391030798
1121,9,1,4.0,1.0,normalizing_flow,0.8851845094782819
1122,9,2,4.0,1.0,normalizing_flow,0.8498085618304614
1123,9,3,4.0,1.0,normalizing_flow,0.8337846413108524
1124,9,4,4.0,1.0,normalizing_flow,0.8679325983002716
1125,9,5,4.0,1.0,normalizing_flow,0.8425164028608597
1126,9,6,4.0,1.0,normalizing_flow,0.8613702696226673
1127,9,7,4.0,1.0,normalizing_flow,0.8592432870714244
1128,9,8,4.0,1.0,normalizing_flow,0.8678598128958129
1129,9,9,4.0,1.0,normalizing_flow,0.8459692060888583
1130,9,10,4.0,1.0,normalizing_flow,0.8844339191712985
1131,9,11,4.0,1.0,normalizing_flow,0.869234647492907
1132,9,12,4.0,1.0,normalizing_flow,0.8755085979332239
1133,9,13,4.0,1.0,normalizing_flow,0.8761192861246655
1134,9,14,4.0,1.0,normalizing_flow,0.8606176935832077
1135,9,15,4.0,1.0,normalizing_flow,0.8750563264151483
1136,9,16,4.0,1.0,normalizing_flow,0.8774070135047229
1137,9,17,4.0,1.0,normalizing_flow,0.8715255027884452
1138,9,18,4.0,1.0,normalizing_flow,0.8438409023916987
1139,9,19,4.0,1.0,normalizing_flow,0.8627324529651902
1140,9,20,4.0,1.0,normalizing_flow,0.8801346347335378
1141,9,21,4.0,1.0,normalizing_flow,0.89536880217868
1142,9,22,4.0,1.0,normalizing_flow,0.8869900789247689
1143,9,23,4.0,1.0,normalizing_flow,0.890962188120526
1144,9,24,4.0,1.0,normalizing_flow,0.8797846892094644
1145,9,25,4.0,1.0,normalizing_flow,0.8930664098276292
1146,9,26,4.0,1.0,normalizing_flow,0.9065769150773937
1147,9,27,4.0,1.0,normalizing_flow,0.8732892165760894
1148,9,28,4.0,1.0,normalizing_flow,0.8838519243165973
1149,9,29,4.0,1.0,normalizing_flow,0.8664124911219134
1150,9,30,4.0,1.0,normalizing_flow,0.8299705618644113
1151,9,31,4.0,1.0,normalizing_flow,0.8690981309168136
1152,11,0,0.25,0.3333333333333333,normalizing_flow,0.8363814990675641
1153,11,1,0.25,0.3333333333333333,normalizing_flow,0.8727274547114197
1154,11,2,0.25,0.3333333333333333,normalizing_flow,0.8703360916911872
1155,11,3,0.25,0.3333333333333333,normalizing_flow,0.8431733025860499
1156,11,4,0.25,0.3333333333333333,normalizing_flow,0.8750164665516966
1157,11,5,0.25,0.3333333333333333,normalizing_flow,0.8714583506073843
1158,11,6,0.25,0.3333333333333333,normalizing_flow,0.8832537593817782
1159,11,7,0.25,0.3333333333333333,normalizing_flow,0.8653121108849399
1160,11,8,0.25,0.3333333333333333,normalizing_flow,0.8596194868557019
1161,11,9,0.25,0.3333333333333333,normalizing_flow,0.8706586616544154
1162,11,10,0.25,0.3333333333333333,normalizing_flow,0.8598454856406076
1163,11,11,0.25,0.3333333333333333,normalizing_flow,0.8850412371805095
1164,11,12,0.25,0.3333333333333333,normalizing_flow,0.8756895790510925
1165,11,13,0.25,0.3333333333333333,normalizing_flow,0.8730130712528318
1166,11,14,0.25,0.3333333333333333,normalizing_flow,0.8738744494244722
1167,11,15,0.25,0.3333333333333333,normalizing_flow,0.8498408468730294
1168,11,16,0.25,0.3333333333333333,normalizing_flow,0.8609974348468478
1169,11,17,0.25,0.3333333333333333,normalizing_flow,0.8587343611757393
1170,11,18,0.25,0.3333333333333333,normalizing_flow,0.8680685483364653
1171,11,19,0.25,0.3333333333333333,normalizing_flow,0.8840542370319942
1172,11,20,0.25,0.3333333333333333,normalizing_flow,0.8374291252671995
1173,11,21,0.25,0.3333333333333333,normalizing_flow,0.891548201313562
1174,11,22,0.25,0.3333333333333333,normalizing_flow,0.9004114930967678
1175,11,23,0.25,0.3333333333333333,normalizing_flow,0.8809619694209697
1176,11,24,0.25,0.3333333333333333,normalizing_flow,0.8792010585528416
1177,11,25,0.25,0.3333333333333333,normalizing_flow,0.8666839209917018
1178,11,26,0.25,0.3333333333333333,normalizing_flow,0.8593399599352711
1179,11,27,0.25,0.3333333333333333,normalizing_flow,0.8590044207049177
1180,11,28,0.25,0.3333333333333333,normalizing_flow,0.8800954610050298
1181,11,29,0.25,0.3333333333333333,normalizing_flow,0.8553257472894389
1182,11,30,0.25,0.3333333333333333,normalizing_flow,0.8526716432055814
1183,11,31,0.25,0.3333333333333333,normalizing_flow,0.8613388060245205
1184,11,0,0.25,0.6666666666666666,normalizing_flow,0.8731615680958272
1185,11,1,0.25,0.6666666666666666,normalizing_flow,0.894083954091881
1186,11,2,0.25,0.6666666666666666,normalizing_flow,0.8543285739332729
1187,11,3,0.25,0.6666666666666666,normalizing_flow,0.8714241164915253
1188,11,4,0.25,0.6666666666666666,normalizing_flow,0.8697018176106585
1189,11,5,0.25,0.6666666666666666,normalizing_flow,0.8633629644840631
1190,11,6,0.25,0.6666666666666666,normalizing_flow,0.8498101184946116
1191,11,7,0.25,0.6666666666666666,normalizing_flow,0.8546323910251825
1192,11,8,0.25,0.6666666666666666,normalizing_flow,0.8547536604271485
1193,11,9,0.25,0.6666666666666666,normalizing_flow,0.8863088311038367
1194,11,10,0.25,0.6666666666666666,normalizing_flow,0.8815025343393026
1195,11,11,0.25,0.6666666666666666,normalizing_flow,0.8601672946271144
1196,11,12,0.25,0.6666666666666666,normalizing_flow,0.8786236384121545
1197,11,13,0.25,0.6666666666666666,normalizing_flow,0.8851235644589915
1198,11,14,0.25,0.6666666666666666,normalizing_flow,0.8781705087845469
1199,11,15,0.25,0.6666666666666666,normalizing_flow,0.8672968926509055
1200,11,16,0.25,0.6666666666666666,normalizing_flow,0.8693601522438467
1201,11,17,0.25,0.6666666666666666,normalizing_flow,0.8481875028512874
1202,11,18,0.25,0.6666666666666666,normalizing_flow,0.8970742348340534
1203,11,19,0.25,0.6666666666666666,normalizing_flow,0.8604640424204923
1204,11,20,0.25,0.6666666666666666,normalizing_flow,0.8682016273255675
1205,11,21,0.25,0.6666666666666666,normalizing_flow,0.8677243374514378
1206,11,22,0.25,0.6666666666666666,normalizing_flow,0.831809533465602
1207,11,23,0.25,0.6666666666666666,normalizing_flow,0.8707021614448659
1208,11,24,0.25,0.6666666666666666,normalizing_flow,0.8339564747085388
1209,11,25,0.25,0.6666666666666666,normalizing_flow,0.8835890798220005
1210,11,26,0.25,0.6666666666666666,normalizing_flow,0.8585729650442109
1211,11,27,0.25,0.6666666666666666,normalizing_flow,0.8854788054155803
1212,11,28,0.25,0.6666666666666666,normalizing_flow,0.8763288110826667
1213,11,29,0.25,0.6666666666666666,normalizing_flow,0.8659340623191844
1214,11,30,0.25,0.6666666666666666,normalizing_flow,0.8643362330070326
1215,11,31,0.25,0.6666666666666666,normalizing_flow,0.8740124522735516
1216,11,0,0.25,1.0,normalizing_flow,0.844364935751428
1217,11,1,0.25,1.0,normalizing_flow,0.8842457732092257
1218,11,2,0.25,1.0,normalizing_flow,0.8812169672963508
1219,11,3,0.25,1.0,normalizing_flow,0.8793461621813253
1220,11,4,0.25,1.0,normalizing_flow,0.8557827757557964
1221,11,5,0.25,1.0,normalizing_flow,0.8614130930227909
1222,11,6,0.25,1.0,normalizing_flow,0.860699680612924
1223,11,7,0.25,1.0,normalizing_flow,0.8756962100350372
1224,11,8,0.25,1.0,normalizing_flow,0.8761545361381171
1225,11,9,0.25,1.0,normalizing_flow,0.8779660776663819
1226,11,10,0.25,1.0,normalizing_flow,0.838197227274384
1227,11,11,0.25,1.0,normalizing_flow,0.8612197114286603
1228,11,12,0.25,1.0,normalizing_flow,0.8594689139564405
1229,11,13,0.25,1.0,normalizing_flow,0.842663874239356
1230,11,14,0.25,1.0,normalizing_flow,0.8708268373160807
1231,11,15,0.25,1.0,normalizing_flow,0.8723057156556583
1232,11,16,0.25,1.0,normalizing_flow,0.8662674659725105
1233,11,17,0.25,1.0,normalizing_flow,0.8568771305095789
1234,11,18,0.25,1.0,normalizing_flow,0.8654247727215887
1235,11,19,0.25,1.0,normalizing_flow,0.8347755558182198
1236,11,20,0.25,1.0,normalizing_flow,0.8608219175480404
1237,11,21,0.25,1.0,normalizing_flow,0.8638806926413698
1238,11,22,0.25,1.0,normalizing_flow,0.8545028604988907
1239,11,23,0.25,1.0,normalizing_flow,0.8636047322441969
1240,11,24,0.25,1.0,normalizing_flow,0.8636216269767072
1241,11,25,0.25,1.0,normalizing_flow,0.8363630112523357
1242,11,26,0.25,1.0,normalizing_flow,0.849792263749892
1243,11,27,0.25,1.0,normalizing_flow,0.8716812402841561
1244,11,28,0.25,1.0,normalizing_flow,0.8636934149558956
1245,11,29,0.25,1.0,normalizing_flow,0.8423223314153724
1246,11,30,0.25,1.0,normalizing_flow,0.8701930756793245
1247,11,31,0.25,1.0,normalizing_flow,0.8910691665812221
1248,11,0,1.0,0.3333333333333333,normalizing_flow,0.8674546369539977
1249,11,1,1.0,0.3333333333333333,normalizing_flow,0.8649177213861433
1250,11,2,1.0,0.3333333333333333,normalizing_flow,0.8753559929317585
1251,11,3,1.0,0.3333333333333333,normalizing_flow,0.8799485159610126
1252,11,4,1.0,0.3333333333333333,normalizing_flow,0.8550871117783152
1253,11,5,1.0,0.3333333333333333,normalizing_flow,0.8280985462660732
1254,11,6,1.0,0.3333333333333333,normalizing_flow,0.8374501932808759
1255,11,7,1.0,0.3333333333333333,normalizing_flow,0.8759283780441252
1256,11,8,1.0,0.3333333333333333,normalizing_flow,0.8432111444205148
1257,11,9,1.0,0.3333333333333333,normalizing_flow,0.8552716722505448
1258,11,10,1.0,0.3333333333333333,normalizing_flow,0.8879266772247206
1259,11,11,1.0,0.3333333333333333,normalizing_flow,0.8778665409516916
1260,11,12,1.0,0.3333333333333333,normalizing_flow,0.8539400290332434
1261,11,13,1.0,0.3333333333333333,normalizing_flow,0.8779653436205579
1262,11,14,1.0,0.3333333333333333,normalizing_flow,0.8871529575475094
1263,11,15,1.0,0.3333333333333333,normalizing_flow,0.8514569200863296
1264,11,16,1.0,0.3333333333333333,normalizing_flow,0.8658650035717342
1265,11,17,1.0,0.3333333333333333,normalizing_flow,0.8323781670646045
1266,11,18,1.0,0.3333333333333333,normalizing_flow,0.8722248896210244
1267,11,19,1.0,0.3333333333333333,normalizing_flow,0.8968354317793019
1268,11,20,1.0,0.3333333333333333,normalizing_flow,0.8593433830259866
1269,11,21,1.0,0.3333333333333333,normalizing_flow,0.875783193669604
1270,11,22,1.0,0.3333333333333333,normalizing_flow,0.8917362515082647
1271,11,23,1.0,0.3333333333333333,normalizing_flow,0.8715672117727701
1272,11,24,1.0,0.3333333333333333,normalizing_flow,0.8863564600832444
1273,11,25,1.0,0.3333333333333333,normalizing_flow,0.8887551439202847
1274,11,26,1.0,0.3333333333333333,normalizing_flow,0.8897710520776652
1275,11,27,1.0,0.3333333333333333,normalizing_flow,0.8573252495336652
1276,11,28,1.0,0.3333333333333333,normalizing_flow,0.8652764756924944
1277,11,29,1.0,0.3333333333333333,normalizing_flow,0.8915048555321565
1278,11,30,1.0,0.3333333333333333,normalizing_flow,0.849380036674818
1279,11,31,1.0,0.3333333333333333,normalizing_flow,0.9172494864859259
1280,11,0,1.0,0.6666666666666666,normalizing_flow,0.8926562365843567
1281,11,1,1.0,0.6666666666666666,normalizing_flow,0.8951879037638779
1282,11,2,1.0,0.6666666666666666,normalizing_flow,0.8519504635039193
1283,11,3,1.0,0.6666666666666666,normalizing_flow,0.8881639176767128
1284,11,4,1.0,0.6666666666666666,normalizing_flow,0.8850720202799219
1285,11,5,1.0,0.6666666666666666,normalizing_flow,0.8561596862509794
1286,11,6,1.0,0.6666666666666666,normalizing_flow,0.8626806117051551
1287,11,7,1.0,0.6666666666666666,normalizing_flow,0.8676508704907553
1288,11,8,1.0,0.6666666666666666,normalizing_flow,0.8638734171953669
1289,11,9,1.0,0.6666666666666666,normalizing_flow,0.857570801354201
1290,11,10,1.0,0.6666666666666666,normalizing_flow,0.87992245992987
1291,11,11,1.0,0.6666666666666666,normalizing_flow,0.8460050008197767
1292,11,12,1.0,0.6666666666666666,normalizing_flow,0.8715890604772012
1293,11,13,1.0,0.6666666666666666,normalizing_flow,0.8770162491367376
1294,11,14,1.0,0.6666666666666666,normalizing_flow,0.8360386204921014
1295,11,15,1.0,0.6666666666666666,normalizing_flow,0.8688176712230062
1296,11,16,1.0,0.6666666666666666,normalizing_flow,0.8503247147138914
1297,11,17,1.0,0.6666666666666666,normalizing_flow,0.8879674534814249
1298,11,18,1.0,0.6666666666666666,normalizing_flow,0.8790988361547223
1299,11,19,1.0,0.6666666666666666,normalizing_flow,0.8871328586861486
1300,11,20,1.0,0.6666666666666666,normalizing_flow,0.8794873876593629
1301,11,21,1.0,0.6666666666666666,normalizing_flow,0.8697434429819229
1302,11,22,1.0,0.6666666666666666,normalizing_flow,0.8778229684601289
1303,11,23,1.0,0.6666666666666666,normalizing_flow,0.8712481577026472
1304,11,24,1.0,0.6666666666666666,normalizing_flow,0.8716262928657775
1305,11,25,1.0,0.6666666666666666,normalizing_flow,0.8425810121287539
1306,11,26,1.0,0.6666666666666666,normalizing_flow,0.8569164494207595
1307,11,27,1.0,0.6666666666666666,normalizing_flow,0.8574571894638301
1308,11,28,1.0,0.6666666666666666,normalizing_flow,0.8639489128342325
1309,11,29,1.0,0.6666666666666666,normalizing_flow,0.8675057632205291
1310,11,30,1.0,0.6666666666666666,normalizing_flow,0.8582121349752653
1311,11,31,1.0,0.6666666666666666,normalizing_flow,0.8874957731577281
1312,11,0,1.0,1.0,normalizing_flow,0.8430395837054621
1313,11,1,1.0,1.0,normalizing_flow,0.8938874639325072
1314,11,2,1.0,1.0,normalizing_flow,0.8782538009652585
1315,11,3,1.0,1.0,normalizing_flow,0.8732806575280846
1316,11,4,1.0,1.0,normalizing_flow,0.8557499936790096
1317,11,5,1.0,1.0,normalizing_flow,0.8643418614794501
1318,11,6,1.0,1.0,normalizing_flow,0.8401201220873981
1319,11,7,1.0,1.0,normalizing_flow,0.8769963465947009
1320,11,8,1.0,1.0,normalizing_flow,0.8808665958780668
1321,11,9,1.0,1.0,normalizing_flow,0.830521524338518
1322,11,10,1.0,1.0,normalizing_flow,0.8805568240965345
1323,11,11,1.0,1.0,normalizing_flow,0.8253664241680398
1324,11,12,1.0,1.0,normalizing_flow,0.8630325415880252
1325,11,13,1.0,1.0,normalizing_flow,0.8652985181617516
1326,11,14,1.0,1.0,normalizing_flow,0.8587311859701117
1327,11,15,1.0,1.0,normalizing_flow,0.8786642860801588
1328,11,16,1.0,1.0,normalizing_flow,0.8392306759526341
1329,11,17,1.0,1.0,normalizing_flow,0.8949130932891162
1330,11,18,1.0,1.0,normalizing_flow,0.8447938035748204
1331,11,19,1.0,1.0,normalizing_flow,0.8755538853633575
1332,11,20,1.0,1.0,normalizing_flow,0.8763735574197702
1333,11,21,1.0,1.0,normalizing_flow,0.8672253218428264
1334,11,22,1.0,1.0,normalizing_flow,0.8541497237142747
1335,11,23,1.0,1.0,normalizing_flow,0.846992047394138
1336,11,24,1.0,1.0,normalizing_flow,0.8588039996329515
1337,11,25,1.0,1.0,normalizing_flow,0.8597975017064718
1338,11,26,1.0,1.0,normalizing_flow,0.8601437522443223
1339,11,27,1.0,1.0,normalizing_flow,0.8912600237386497
1340,11,28,1.0,1.0,normalizing_flow,0.8434744413845922
1341,11,29,1.0,1.0,normalizing_flow,0.8649498575323987
1342,11,30,1.0,1.0,normalizing_flow,0.8718688529169694
1343,11,31,1.0,1.0,normalizing_flow,0.863491971005505
1344,11,0,4.0,0.3333333333333333,normalizing_flow,0.8606177690505994
1345,11,1,4.0,0.3333333333333333,normalizing_flow,0.8705066764333759
1346,11,2,4.0,0.3333333333333333,normalizing_flow,0.8199188556317298
1347,11,3,4.0,0.3333333333333333,normalizing_flow,0.8398759161309226
1348,11,4,4.0,0.3333333333333333,normalizing_flow,0.8462748143080093
1349,11,5,4.0,0.3333333333333333,normalizing_flow,0.8697458250843116
1350,11,6,4.0,0.3333333333333333,normalizing_flow,0.870728331458516
1351,11,7,4.0,0.3333333333333333,normalizing_flow,0.8627242675413295
1352,11,8,4.0,0.3333333333333333,normalizing_flow,0.8707626202615564
1353,11,9,4.0,0.3333333333333333,normalizing_flow,0.9007626385975285
1354,11,10,4.0,0.3333333333333333,normalizing_flow,0.8783082765902277
1355,11,11,4.0,0.3333333333333333,normalizing_flow,0.8697215892881738
1356,11,12,4.0,0.3333333333333333,normalizing_flow,0.8303063407607258
1357,11,13,4.0,0.3333333333333333,normalizing_flow,0.8749706997365208
1358,11,14,4.0,0.3333333333333333,normalizing_flow,0.881087375647943
1359,11,15,4.0,0.3333333333333333,normalizing_flow,0.8882496997470496
1360,11,16,4.0,0.3333333333333333,normalizing_flow,0.8615076374633234
1361,11,17,4.0,0.3333333333333333,normalizing_flow,0.8949562694689047
1362,11,18,4.0,0.3333333333333333,normalizing_flow,0.8543780064248574
1363,11,19,4.0,0.3333333333333333,normalizing_flow,0.893855776887039
1364,11,20,4.0,0.3333333333333333,normalizing_flow,0.8639239101573882
1365,11,21,4.0,0.3333333333333333,normalizing_flow,0.9054662114898671
1366,11,22,4.0,0.3333333333333333,normalizing_flow,0.8673736042693292
1367,11,23,4.0,0.3333333333333333,normalizing_flow,0.8683185364766982
1368,11,24,4.0,0.3333333333333333,normalizing_flow,0.8690854155086247
1369,11,25,4.0,0.3333333333333333,normalizing_flow,0.9102117246271432
1370,11,26,4.0,0.3333333333333333,normalizing_flow,0.8578439706008705
1371,11,27,4.0,0.3333333333333333,normalizing_flow,0.8745810038938062
1372,11,28,4.0,0.3333333333333333,normalizing_flow,0.8364623219041162
1373,11,29,4.0,0.3333333333333333,normalizing_flow,0.8653456047651132
1374,11,30,4.0,0.3333333333333333,normalizing_flow,0.8986746325747866
1375,11,31,4.0,0.3333333333333333,normalizing_flow,0.8431243448475196
1376,11,0,4.0,0.6666666666666666,normalizing_flow,0.8524107047415359
1377,11,1,4.0,0.6666666666666666,normalizing_flow,0.8606678690320093
1378,11,2,4.0,0.6666666666666666,normalizing_flow,0.8750523742791467
1379,11,3,4.0,0.6666666666666666,normalizing_flow,0.8864496483997564
1380,11,4,4.0,0.6666666666666666,normalizing_flow,0.8551920647430999
1381,11,5,4.0,0.6666666666666666,normalizing_flow,0.8740188661100272
1382,11,6,4.0,0.6666666666666666,normalizing_flow,0.8911402320772255
1383,11,7,4.0,0.6666666666666666,normalizing_flow,0.8776731567641808
1384,11,8,4.0,0.6666666666666666,normalizing_flow,0.8553076119434255
1385,11,9,4.0,0.6666666666666666,normalizing_flow,0.8728785686717074
1386,11,10,4.0,0.6666666666666666,normalizing_flow,0.8463912308216183
1387,11,11,4.0,0.6666666666666666,normalizing_flow,0.8398247972586188
1388,11,12,4.0,0.6666666666666666,normalizing_flow,0.8740834432683222
1389,11,13,4.0,0.6666666666666666,normalizing_flow,0.872891012687308
1390,11,14,4.0,0.6666666666666666,normalizing_flow,0.862771440720561
1391,11,15,4.0,0.6666666666666666,normalizing_flow,0.8784498936807835
1392,11,16,4.0,0.6666666666666666,normalizing_flow,0.8668086306963245
1393,11,17,4.0,0.6666666666666666,normalizing_flow,0.8875805367930941
1394,11,18,4.0,0.6666666666666666,normalizing_flow,0.8795830132853282
1395,11,19,4.0,0.6666666666666666,normalizing_flow,0.8744035118885491
1396,11,20,4.0,0.6666666666666666,normalizing_flow,0.8794427481515573
1397,11,21,4.0,0.6666666666666666,normalizing_flow,0.8309932542669627
1398,11,22,4.0,0.6666666666666666,normalizing_flow,0.8538986704268251
1399,11,23,4.0,0.6666666666666666,normalizing_flow,0.8619769637136515
1400,11,24,4.0,0.6666666666666666,normalizing_flow,0.8788796037254728
1401,11,25,4.0,0.6666666666666666,normalizing_flow,0.8575520293585208
1402,11,26,4.0,0.6666666666666666,normalizing_flow,0.8680153937556965
1403,11,27,4.0,0.6666666666666666,normalizing_flow,0.8874290652294055
1404,11,28,4.0,0.6666666666666666,normalizing_flow,0.8667069794147996
1405,11,29,4.0,0.6666666666666666,normalizing_flow,0.8720435979670699
1406,11,30,4.0,0.6666666666666666,normalizing_flow,0.8737358549745952
1407,11,31,4.0,0.6666666666666666,normalizing_flow,0.8515432743066054
1408,11,0,4.0,1.0,normalizing_flow,0.8861832629954617
1409,11,1,4.0,1.0,normalizing_flow,0.8592379887648596
1410,11,2,4.0,1.0,normalizing_flow,0.8551285716603423
1411,11,3,4.0,1.0,normalizing_flow,0.8739992006014764
1412,11,4,4.0,1.0,normalizing_flow,0.8867598689459247
1413,11,5,4.0,1.0,normalizing_flow,0.8546049926826016
1414,11,6,4.0,1.0,normalizing_flow,0.8509169792406822
1415,11,7,4.0,1.0,normalizing_flow,0.870378558597542
1416,11,8,4.0,1.0,normalizing_flow,0.8725654113268976
1417,11,9,4.0,1.0,normalizing_flow,0.8755258419252953
1418,11,10,4.0,1.0,normalizing_flow,0.8552300099885064
1419,11,11,4.0,1.0,normalizing_flow,0.8656515106558826
1420,11,12,4.0,1.0,normalizing_flow,0.8625303264296744
1421,11,13,4.0,1.0,normalizing_flow,0.8415082184678547
1422,11,14,4.0,1.0,normalizing_flow,0.8420587374569134
1423,11,15,4.0,1.0,normalizing_flow,0.8803675687571063
1424,11,16,4.0,1.0,normalizing_flow,0.8753613074435732
1425,11,17,4.0,1.0,normalizing_flow,0.87927241265051
1426,11,18,4.0,1.0,normalizing_flow,0.8611118864785551
1427,11,19,4.0,1.0,normalizing_flow,0.8499924075797178
1428,11,20,4.0,1.0,normalizing_flow,0.8649799286276137
1429,11,21,4.0,1.0,normalizing_flow,0.8929207708801299
1430,11,22,4.0,1.0,normalizing_flow,0.8816442227949529
1431,11,23,4.0,1.0,normalizing_flow,0.8631833522721177
1432,11,24,4.0,1.0,normalizing_flow,0.868402295892871
1433,11,25,4.0,1.0,normalizing_flow,0.8782920042777649
1434,11,26,4.0,1.0,normalizing_flow,0.8595092406286008
1435,11,27,4.0,1.0,normalizing_flow,0.8624656303262002
1436,11,28,4.0,1.0,normalizing_flow,0.8718968006927738
1437,11,29,4.0,1.0,normalizing_flow,0.8575566039895672
1438,11,30,4.0,1.0,normalizing_flow,0.8581977519164511
1439,11,31,4.0,1.0,normalizing_flow,0.8881037213307253
1440,13,0,0.25,0.3333333333333333,normalizing_flow,0.8659147592186022
1441,13,1,0.25,0.3333333333333333,normalizing_flow,0.8721262564763848
1442,13,2,0.25,0.3333333333333333,normalizing_flow,0.8518777797049967
1443,13,3,0.25,0.3333333333333333,normalizing_flow,0.8754514268699218
1444,13,4,0.25,0.3333333333333333,normalizing_flow,0.8650997819577805
1445,13,5,0.25,0.3333333333333333,normalizing_flow,0.8474438528437571
1446,13,6,0.25,0.3333333333333333,normalizing_flow,0.8474988321554069
1447,13,7,0.25,0.3333333333333333,normalizing_flow,0.8638085354434603
1448,13,8,0.25,0.3333333333333333,normalizing_flow,0.8665141280849712
1449,13,9,0.25,0.3333333333333333,normalizing_flow,0.8718055093815124
1450,13,10,0.25,0.3333333333333333,normalizing_flow,0.8690406737137437
1451,13,11,0.25,0.3333333333333333,normalizing_flow,0.868996462902364
1452,13,12,0.25,0.3333333333333333,normalizing_flow,0.8760410419646483
1453,13,13,0.25,0.3333333333333333,normalizing_flow,0.8485424914447943
1454,13,14,0.25,0.3333333333333333,normalizing_flow,0.8481333328767695
1455,13,15,0.25,0.3333333333333333,normalizing_flow,0.8387641087478502
1456,13,16,0.25,0.3333333333333333,normalizing_flow,0.8818141892452387
1457,13,17,0.25,0.3333333333333333,normalizing_flow,0.8718289056741326
1458,13,18,0.25,0.3333333333333333,normalizing_flow,0.845867684367682
1459,13,19,0.25,0.3333333333333333,normalizing_flow,0.8323091732466734
1460,13,20,0.25,0.3333333333333333,normalizing_flow,0.8757807544434475
1461,13,21,0.25,0.3333333333333333,normalizing_flow,0.8746011213520521
1462,13,22,0.25,0.3333333333333333,normalizing_flow,0.8609946036940446
1463,13,23,0.25,0.3333333333333333,normalizing_flow,0.8648656768515117
1464,13,24,0.25,0.3333333333333333,normalizing_flow,0.8581014011619482
1465,13,25,0.25,0.3333333333333333,normalizing_flow,0.8711168951932333
1466,13,26,0.25,0.3333333333333333,normalizing_flow,0.879256411545131
1467,13,27,0.25,0.3333333333333333,normalizing_flow,0.9146067586455044
1468,13,28,0.25,0.3333333333333333,normalizing_flow,0.8646265664124952
1469,13,29,0.25,0.3333333333333333,normalizing_flow,0.8648164624250114
1470,13,30,0.25,0.3333333333333333,normalizing_flow,0.8829632186046033
1471,13,31,0.25,0.3333333333333333,normalizing_flow,0.8726556230540267
1472,13,0,0.25,0.6666666666666666,normalizing_flow,0.863997385510089
1473,13,1,0.25,0.6666666666666666,normalizing_flow,0.8860696831382352
1474,13,2,0.25,0.6666666666666666,normalizing_flow,0.8659956392500511
1475,13,3,0.25,0.6666666666666666,normalizing_flow,0.8459789634068972
1476,13,4,0.25,0.6666666666666666,normalizing_flow,0.8833551353147417
1477,13,5,0.25,0.6666666666666666,normalizing_flow,0.8794814772599889
1478,13,6,0.25,0.6666666666666666,normalizing_flow,0.8793936397874291
1479,13,7,0.25,0.6666666666666666,normalizing_flow,0.8641076043717439
1480,13,8,0.25,0.6666666666666666,normalizing_flow,0.8721889847508335
1481,13,9,0.25,0.6666666666666666,normalizing_flow,0.8673472785791858
1482,13,10,0.25,0.6666666666666666,normalizing_flow,0.8500628125766577
